field_file,label,coverage_type,shape,noisy,pipe_type
sample_03354_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03355_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03356_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03357_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03358_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03359_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03360_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03361_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03362_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03363_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03364_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03365_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03366_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03367_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03368_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03369_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03370_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03371_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03372_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03373_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03374_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03375_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03376_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03377_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03378_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03379_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03380_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03381_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03382_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03383_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03384_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03385_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03386_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03387_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03388_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03389_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03390_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03391_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03392_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03393_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03394_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03395_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03396_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03397_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03398_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03399_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03400_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03401_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03402_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03403_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03404_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03405_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03406_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03407_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03408_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03409_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03410_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03411_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03412_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03413_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03414_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03415_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03416_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03417_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03418_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03419_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03420_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03421_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03422_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03423_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03424_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03425_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03426_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03427_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03428_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03429_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03430_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03431_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03432_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03433_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03434_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03435_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03436_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03437_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03438_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03439_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03440_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03441_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03442_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03443_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03444_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03445_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03446_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03447_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03448_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03449_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03450_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03451_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03452_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03453_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03454_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03455_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03456_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03457_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03458_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03459_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03460_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03461_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03462_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03463_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03464_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03465_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03466_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03467_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03468_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03469_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03470_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03471_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03472_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03473_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03474_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03475_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03476_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03477_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03478_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03479_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03480_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03481_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03482_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03483_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03484_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03485_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03486_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03487_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03488_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03489_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03490_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03491_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03492_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03493_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03494_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03495_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03496_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03497_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03498_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03499_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03500_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03501_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03502_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03503_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03504_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03505_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03506_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03507_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03508_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03509_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03510_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03511_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03512_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03513_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03514_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03515_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03516_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03517_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03518_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03519_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03520_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03521_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03522_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03523_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03524_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03525_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03526_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03527_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03528_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03529_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03530_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03531_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03532_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03533_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03534_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03535_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03536_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03537_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03538_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03539_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03540_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03541_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03542_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03543_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03544_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03545_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03546_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03547_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03548_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03549_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03550_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03551_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03552_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03553_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03554_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03555_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03556_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03557_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03558_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03559_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03560_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03561_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03562_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03563_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03564_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03565_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03566_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03567_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03568_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03569_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03570_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03571_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03572_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03573_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03574_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03575_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03576_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03577_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03578_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03579_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03580_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03581_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03582_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03583_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03584_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03585_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03586_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03587_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03588_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03589_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03590_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03591_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03592_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03593_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03594_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03595_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03596_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03597_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03598_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03599_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03600_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03601_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03602_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03603_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03604_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03605_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03606_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03607_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03608_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03609_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03610_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03611_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03612_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03613_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03614_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03615_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03616_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03617_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03618_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03619_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03620_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03621_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03622_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03623_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03624_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03625_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03626_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03627_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03628_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03629_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03630_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03631_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03632_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03633_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03634_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03635_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03636_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03637_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03638_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03639_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03640_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03641_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03642_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03643_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03644_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03645_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03646_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03647_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03648_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03649_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03650_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03651_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03652_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03653_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03654_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03655_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03656_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03657_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03658_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03659_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03660_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03661_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03662_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03663_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03664_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03665_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03666_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03667_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03668_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03669_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03670_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03671_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03672_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03673_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03674_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03675_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03676_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03677_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03678_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03679_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03680_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03681_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03682_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03683_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03684_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03685_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03686_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03687_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03688_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03689_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03690_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03691_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03692_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03693_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03694_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03695_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03696_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03697_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03698_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03699_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03700_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03701_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03702_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03703_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03704_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03705_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03706_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03707_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03708_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03709_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03710_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03711_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03712_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03713_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03714_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03715_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03716_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03717_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03718_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03719_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03720_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03721_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03722_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03723_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03724_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03725_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03726_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03727_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03728_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03729_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03730_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03731_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03732_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03733_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03734_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03735_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03736_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03737_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03738_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03739_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03740_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03741_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03742_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03743_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03744_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03745_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03746_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03747_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03748_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03749_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03750_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03751_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03752_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
